update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,25,0.000000,"[0.000000]",1,5000,-2.497000,0.003000,"[0.003000]",5.000000,"[5.000000]",-2.497000,"[-2.497000]",-1,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
100,0,30360,0.000000,"[0.000000]",1,7719,14.402000,14.402000,"[14.402000]",0.000000,"[0.000000]",14.402000,"[14.402000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",7.000000,"[7]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
200,0,60387,0.000000,"[0.000000]",1,10258,155.270000,160.270000,"[160.270000]",10.000000,"[10.000000]",155.270000,"[155.270000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",80.000000,"[80]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90345,0.000000,"[0.000000]",1,8263,119.257000,124.257000,"[124.257000]",10.000000,"[10.000000]",119.257000,"[119.257000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",62.000000,"[62]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120345,0.000000,"[0.000000]",1,7479,147.283000,152.283000,"[152.283000]",10.000000,"[10.000000]",147.283000,"[147.283000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",76.000000,"[76]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150333,0.000000,"[0.000000]",1,9172,165.333000,170.333000,"[170.333000]",10.000000,"[10.000000]",165.333000,"[165.333000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",85.000000,"[85]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180393,0.000000,"[0.000000]",1,5524,127.389000,132.389000,"[132.389000]",10.000000,"[10.000000]",127.389000,"[127.389000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",66.000000,"[66]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210399,0.000000,"[0.000000]",1,4889,161.338000,166.338000,"[166.338000]",10.000000,"[10.000000]",161.338000,"[161.338000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240391,0.000000,"[0.000000]",1,4514,143.375000,148.375000,"[148.375000]",10.000000,"[10.000000]",143.375000,"[143.375000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",74.000000,"[74]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270319,0.000000,"[0.000000]",1,4269,91.391000,96.391000,"[96.391000]",10.000000,"[10.000000]",91.391000,"[91.391000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",48.000000,"[48]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300353,0.000000,"[0.000000]",1,2682,115.324000,120.324000,"[120.324000]",10.000000,"[10.000000]",115.324000,"[115.324000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",60.000000,"[60]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330395,0.000000,"[0.000000]",1,1818,145.362000,150.362000,"[150.362000]",10.000000,"[10.000000]",145.362000,"[145.362000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",75.000000,"[75]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360343,0.000000,"[0.000000]",1,1818,131.371000,136.371000,"[136.371000]",10.000000,"[10.000000]",131.371000,"[131.371000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",68.000000,"[68]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390389,0.000000,"[0.000000]",1,1895,139.325000,144.325000,"[144.325000]",10.000000,"[10.000000]",139.325000,"[139.325000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",72.000000,"[72]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420323,0.000000,"[0.000000]",1,2086,117.315000,122.315000,"[122.315000]",10.000000,"[10.000000]",117.315000,"[117.315000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",61.000000,"[61]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450309,0.000000,"[0.000000]",1,2837,137.380000,142.380000,"[142.380000]",10.000000,"[10.000000]",137.380000,"[137.380000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",71.000000,"[71]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480393,0.000000,"[0.000000]",1,2169,141.288000,146.288000,"[146.288000]",10.000000,"[10.000000]",141.288000,"[141.288000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",73.000000,"[73]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510369,0.000000,"[0.000000]",1,1804,143.360000,148.360000,"[148.360000]",10.000000,"[10.000000]",143.360000,"[143.360000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",74.000000,"[74]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1800,0,540393,0.000000,"[0.000000]",1,1804,221.465000,226.465000,"[226.465000]",10.000000,"[10.000000]",221.465000,"[221.465000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",113.000000,"[113]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1900,0,570367,0.000000,"[0.000000]",1,1973,180.401000,190.401000,"[190.401000]",20.000000,"[20.000000]",180.401000,"[180.401000]",1900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",95.000000,"[95]",1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
2000,0,600395,0.000000,"[0.000000]",1,2819,189.427000,194.427000,"[194.427000]",10.000000,"[10.000000]",189.427000,"[189.427000]",2000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",97.000000,"[97]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2100,0,630351,0.000000,"[0.000000]",1,4048,213.488000,218.488000,"[218.488000]",10.000000,"[10.000000]",213.488000,"[213.488000]",2100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",109.000000,"[109]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2200,0,660367,0.000000,"[0.000000]",1,2178,219.464000,224.464000,"[224.464000]",10.000000,"[10.000000]",219.464000,"[219.464000]",2200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",112.000000,"[112]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2300,0,690351,0.000000,"[0.000000]",1,2273,221.496000,226.496000,"[226.496000]",10.000000,"[10.000000]",221.496000,"[221.496000]",2300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",113.000000,"[113]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2400,0,720367,0.000000,"[0.000000]",1,2970,183.494000,188.494000,"[188.494000]",10.000000,"[10.000000]",183.494000,"[183.494000]",2400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",94.000000,"[94]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2500,0,750373,0.000000,"[0.000000]",1,2628,199.470000,204.470000,"[204.470000]",10.000000,"[10.000000]",199.470000,"[199.470000]",2500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",102.000000,"[102]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2600,0,780339,0.000000,"[0.000000]",1,2130,173.477000,178.477000,"[178.477000]",10.000000,"[10.000000]",173.477000,"[173.477000]",2600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",89.000000,"[89]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2700,0,810367,0.000000,"[0.000000]",1,2111,187.480000,192.480000,"[192.480000]",10.000000,"[10.000000]",187.480000,"[187.480000]",2700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",96.000000,"[96]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2800,0,840305,0.000000,"[0.000000]",1,1848,189.491000,194.491000,"[194.491000]",10.000000,"[10.000000]",189.491000,"[189.491000]",2800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",97.000000,"[97]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
